1.0,1.4916689250494233,0.6578942679324938,-0.1734606362417562,2.7634045908241136,0.7083629610167057
2.0,1.303548162626037,0.7868386493710312,1.2208409142448777,-0.48510693504549224,-0.4588405062953432
2.0,-1.0717958540372348,0.050405810976331566,0.6305402950592414,0.5911088551405251,-0.4233688383527202
0.0,-0.3283652183607101,0.386221532266491,-2.2466443807682737,0.3595146148945533,0.031320462987553324
0.0,0.9964659314308546,-0.45454260383851786,0.10935027488163777,0.058858023713134575,-0.6942218763710447
1.0,-0.5124346609753283,-0.3039577363601557,-1.1452159135441884,1.3337498360295306,-0.41322726959768435
0.0,-1.4169685090998612,0.040748081901932874,1.5387899102197624,0.24391304776298536,-1.0692687542030046
2.0,1.0714036250039407,-1.1795575557192186,-0.2736675181232537,0.8784493920014147,0.8078572043608422
0.0,-2.0740356906938975,0.1722162245176924,1.9149434401959653,-2.460330561600317,-1.3507792249845383
0.0,1.8550091128337696,0.6435832359507062,1.6335942607232885,0.5361282747662978,0.17391638682653132
1.0,1.003787073166634,-0.3430435493297712,-0.769930778971441,-1.594292261121613,0.6009446737283494
1.0,1.2383610930350997,-0.24450672922408143,-0.8241843667119918,-0.1689712953299898,-0.5722244998469163
1.0,0.7922526227293294,-0.15476557722945747,2.25085997162155,0.08229161649695758,-0.3851666095096023
2.0,-1.3268600884551924,0.3541945413674847,0.21772873787456512,1.9696438761469672,1.323670898222332
2.0,0.34457880039051075,-2.0433879997288495,0.19903754449917022,-1.6901318657393638,0.7627009329835224
2.0,-0.2225845479937044,1.2436607667359731,0.19649898209639557,-0.5216911933039909,-0.6807700472181493
2.0,0.9562968316961644,0.7405978200445829,-0.8051836575688425,-1.1790063294339952,-0.675298090165825
0.0,-0.3771581604491958,-0.09484872497259339,0.1365956551194793,0.7933316180104845,-0.5502781919772777
1.0,0.19369514178826955,2.1121564327281237,-2.0043810408902742,-1.2579646506520237,1.2229480640189057
0.0,-0.1263207165999477,-0.34742649929693964,0.5665461206912675,-0.1587228973533043,0.7273544210111755
